Unnamed: 0,id,Book_length(mins)_avg,Book_length(mins)_overall,Price_avg,Price_overall,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Target,Number_of_Books,Sort_Approch_Segment
5720,29617,2160.0,2160,5.33,5.33,0,,0.01,21.6,0,5,0,1,13
5721,29720,2160.0,2160,5.33,5.33,1,8.0,0.57,1231.2,0,275,0,1,25
5722,29798,1188.0,1188,5.9,5.9,0,,0.0,0.0,0,0,1,1,5
5723,29851,1188.0,1188,5.33,5.33,0,,0.02,23.76,0,0,0,1,4
5724,30103,1080.0,1080,80.0,80.0,1,9.0,0.7,756.0,0,36,0,1,18
5725,30159,1620.0,1620,5.97,5.97,0,,0.0,0.0,0,0,0,1,5
5726,30366,1080.0,1080,6.53,6.53,0,,0.0,0.0,0,0,0,1,5
5727,30605,1620.0,1620,5.33,5.33,0,,0.01,16.2,0,0,0,1,4
5728,30682,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,1,1,4
5729,30889,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5730,30965,1620.0,1620,5.9,5.9,0,,0.0,0.0,0,35,0,1,17
5731,30981,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5732,31043,2160.0,2160,5.33,5.33,0,,0.04,86.4,0,151,0,1,22
5733,31163,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5734,31178,2160.0,2160,5.33,5.33,0,,0.02,43.2,0,30,0,1,16
5735,31290,648.0,648,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5736,31425,2160.0,2160,6.53,6.53,0,,0.0,0.0,0,32,0,1,17
5737,31563,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5738,31662,648.0,648,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5739,31680,945.0,3780,10.75,42.99,0,,0.0,0.0,0,0,1,4,9
5740,31869,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5741,31958,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5742,32032,2160.0,2160,5.33,5.33,1,10.0,0.37,799.2,0,165,0,1,22
5743,32102,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5744,32582,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,233,0,1,25
5745,32611,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,143,1,1,22
5746,32766,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,299,1,1,25
5747,32901,648.0,648,5.33,5.33,0,,0.0,0.0,0,224,0,1,25
5748,33053,648.0,648,5.33,5.33,0,,0.28,181.44,0,20,0,1,13
5749,33123,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5750,33405,1620.0,1620,5.33,5.33,1,9.0,0.14,226.8,0,12,0,1,13
5751,33543,2160.0,2160,5.33,5.33,0,,0.28,604.8,0,13,0,1,13
5752,33681,1620.0,1620,5.59,5.59,0,,0.04,64.8,0,233,0,1,25
5753,181,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,26,0,1,16
5754,1898,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,13,0,1,15
5755,3721,2160.0,2160,5.07,5.07,0,,0.07,151.2,0,89,0,1,19
5756,4454,540.0,540,10.13,10.13,1,5.0,0.1,54.0,0,2,0,1,12
5757,5410,2160.0,2160,10.13,10.13,0,,0.05,108.0,0,3,0,1,12
5758,6410,2160.0,2160,5.9,5.9,0,,0.0,0.0,0,9,0,1,14
5759,6589,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,183,1,1,24
5760,10088,2160.0,2160,5.9,5.9,0,,0.83,1792.8,0,297,0,1,26
5761,13327,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,149,1,1,24
5762,13580,2160.0,2160,25.59,25.59,0,,0.0,0.0,0,201,0,1,24
5763,14165,2160.0,2160,5.33,5.33,0,,0.17,367.2,0,84,0,1,19
5764,14680,1620.0,1620,10.13,10.13,0,,0.56,907.2,1,30,0,1,18
5765,15497,2160.0,2160,7.93,7.93,0,,0.02,43.2,0,11,0,1,14
5766,16821,2160.0,2160,5.33,5.33,1,10.0,0.6,1296.0,2,197,0,1,23
5767,18211,2160.0,2160,5.33,5.33,0,,0.13,280.8,0,129,0,1,22
5768,18718,1296.0,5184,3.99,15.97,1,9.0,0.0,0.0,0,260,1,4,27
5769,20126,1080.0,1080,21.82,21.82,0,,0.81,874.8,0,8,0,1,15
5770,20668,1404.0,2808,10.13,20.27,1,10.0,0.0,0.0,1,12,1,2,18
5771,22270,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,1,174,1,1,24
5772,22441,1188.0,1188,5.33,5.33,0,,0.89,1057.32,0,296,0,1,25
5773,22954,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,10,0,1,15
5774,23323,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,228,0,1,27
5775,25613,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,70,0,1,21
5776,27016,1188.0,1188,5.33,5.33,0,,0.02,23.76,0,88,0,1,19
5777,29588,2160.0,2160,10.13,10.13,1,10.0,0.38,820.8,0,220,0,1,27
5778,30357,2160.0,2160,10.13,10.13,0,,0.01,21.6,0,203,0,1,24
5779,31845,2160.0,2160,5.33,5.33,0,,0.05,108.0,0,89,0,1,19
5780,32826,1620.0,1620,10.75,10.75,0,,0.45,729.0,1,125,0,1,21
5781,2248,1620.0,1620,19.73,19.73,0,,0.37,599.4,0,117,0,1,21
5782,2657,2160.0,2160,5.9,5.9,1,8.0,0.41,885.6,0,86,0,1,20
5783,3313,2160.0,2160,5.97,5.97,0,,0.11,237.6,0,127,0,1,23
5784,3508,1188.0,1188,12.41,12.41,0,,0.0,0.0,0,77,0,1,21
5785,6706,1188.0,1188,10.13,10.13,0,,0.09,106.92,0,1,0,1,12
5786,7882,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,273,0,1,27
5787,9748,2160.0,2160,10.13,10.13,0,,0.63,1360.8,2,92,0,1,21
5788,10695,2160.0,2160,5.33,5.33,0,,0.06,129.6,0,234,0,1,25
5789,14095,1620.0,1620,12.41,12.41,1,7.0,0.0,0.0,0,159,1,1,24
5790,14475,1620.0,1620,5.33,5.33,0,,0.15,243.0,0,129,0,1,22
5791,14761,1620.0,1620,10.13,10.13,0,,0.71,1150.2,0,11,0,1,15
5792,16586,1620.0,1620,15.52,15.52,0,,0.99,1603.8,2,291,0,1,27
5793,17163,1188.0,1188,8.69,8.69,0,,0.0,0.0,0,0,1,1,6
5794,21416,1620.0,1620,5.33,5.33,0,,0.04,64.8,0,43,0,1,16
5795,23871,1188.0,1188,10.13,10.13,0,,0.58,689.04,1,8,0,1,15
5796,26687,1188.0,1188,9.56,9.56,0,,0.39,463.32,0,2,0,1,12
5797,28543,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,13,0,1,15
5798,30303,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,258,0,1,25
5799,31324,1890.0,3780,10.13,20.27,1,10.0,0.0,0.0,0,279,1,2,27
5800,377,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,62,0,1,21
5801,991,2160.0,2160,10.13,10.13,1,8.0,0.12,259.2,0,285,0,1,27
5802,1225,2160.0,2160,10.13,10.13,0,,0.01,21.6,0,32,0,1,18
5803,2732,2160.0,2160,25.6,25.6,0,,0.02,43.2,0,183,0,1,24
5804,3519,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,171,0,1,22
5805,4463,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5806,6409,1188.0,1188,10.75,10.75,1,10.0,0.0,0.0,0,22,1,1,15
5807,7724,1890.0,3780,6.59,13.17,0,,0.0,0.0,0,10,1,2,18
5808,10332,2160.0,2160,9.56,9.56,0,,0.2,432.0,0,20,0,1,15
5809,12017,2160.0,2160,5.61,5.61,0,,0.0,0.0,0,0,0,1,5
5810,13116,324.0,324,5.33,5.33,1,10.0,0.0,0.0,0,0,0,1,4
5811,15021,2160.0,2160,10.13,10.13,0,,0.28,604.8,0,168,0,1,24
5812,15078,2160.0,2160,6.13,6.13,0,,0.0,0.0,0,0,0,1,5
5813,16778,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,242,0,1,27
5814,16902,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5815,17487,1188.0,1188,10.13,10.13,0,,0.01,11.88,0,0,0,1,6
5816,19038,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,40,0,1,18
5817,19846,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5818,20114,648.0,648,10.13,10.13,0,,0.0,0.0,0,13,1,1,15
5819,21768,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,242,0,1,25
5820,23125,2160.0,2160,10.13,10.13,0,,0.13,280.8,0,166,0,1,24
5821,25441,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,2,0,1,12
5822,31812,2160.0,2160,7.8,7.8,1,8.0,0.26,561.6,0,36,0,1,17
5823,32125,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,107,0,1,19
5824,903,648.0,648,50.67,50.67,0,,0.0,0.0,0,152,1,1,24
5825,1567,2160.0,2160,10.81,10.81,0,,0.0,0.0,0,0,0,1,6
5826,6195,1134.0,2268,5.33,10.67,0,,0.0,0.0,0,23,1,2,18
5827,7107,1620.0,1620,19.73,19.73,1,9.0,0.0,0.0,0,280,1,1,27
5828,8727,1188.0,1188,10.81,10.81,0,,0.0,0.0,0,124,0,1,21
5829,9164,2160.0,2160,7.2,7.2,0,,0.0,0.0,0,230,0,1,26
5830,10049,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,270,0,1,25
5831,13383,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5832,14118,324.0,324,10.13,10.13,0,,0.0,0.0,0,0,1,1,6
5833,15328,1188.0,1188,130.94,130.94,0,,0.03,35.64,0,0,0,1,6
5834,16102,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,98,0,1,19
5835,16451,324.0,324,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5836,17314,2160.0,2160,10.13,10.13,0,,0.02,43.2,0,57,0,1,18
5837,17523,324.0,324,19.73,19.73,0,,0.11,35.64,0,88,0,1,21
5838,18404,1080.0,1080,5.33,5.33,0,,1.0,1080.0,0,266,0,1,25
5839,18536,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,1,1,4
5840,21461,2160.0,2160,5.33,5.33,0,,0.45,972.0,1,20,0,1,13
5841,21648,2160.0,2160,5.33,5.33,1,9.0,0.0,0.0,0,138,1,1,22
5842,23427,1674.0,3348,10.13,20.27,0,,0.0,0.0,0,0,1,2,9
5843,24884,1188.0,1188,5.69,5.69,0,,0.0,0.0,0,0,0,1,5
5844,24949,324.0,324,7.4,7.4,0,,0.0,0.0,0,0,0,1,6
5845,25156,1674.0,3348,6.67,13.33,1,10.0,0.0,0.0,0,287,1,2,27
5846,25915,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,113,1,1,21
5847,28700,1188.0,1188,5.33,5.33,0,,0.01,11.88,0,0,0,1,4
5848,28991,1620.0,1620,10.13,10.13,1,8.0,0.37,599.4,0,47,0,1,18
5849,29468,2160.0,2160,5.69,5.69,0,,0.27,583.2,0,198,0,1,23
5850,29827,2160.0,2160,10.13,10.13,0,,0.02,43.2,0,89,0,1,21
5851,30755,1620.0,1620,10.13,10.13,0,,0.07,113.4,0,1,0,1,12
5852,32207,1620.0,1620,5.93,5.93,0,,0.0,0.0,0,0,0,1,5
5853,32259,1620.0,1620,5.33,5.33,0,,0.19,307.8,0,1,0,1,10
5854,32499,1188.0,1188,26.13,26.13,0,,0.0,0.0,0,1,0,1,12
5855,1180,1620.0,1620,15.19,15.19,0,,0.43,696.6,0,28,0,1,18
5856,3131,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5857,3210,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,0,1,1,6
5858,4558,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,29,0,1,16
5859,7180,1620.0,1620,10.13,10.13,0,,0.07,113.4,0,6,0,1,15
5860,7528,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,0,1,6
5861,7613,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,33,0,1,18
5862,9187,1620.0,1620,5.33,5.33,0,,0.1,162.0,0,2,0,1,11
5863,10032,1620.0,1620,5.33,5.33,1,8.0,0.94,1522.8,0,166,0,1,22
5864,10645,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,0,0,1,6
5865,10869,1620.0,1620,7.2,7.2,1,10.0,0.48,777.6,0,44,0,1,17
5866,12485,1620.0,1620,10.13,10.13,0,,0.35,567.0,0,8,0,1,15
5867,13538,1620.0,1620,19.73,19.73,0,,0.39,631.8,0,289,0,1,27
5868,14773,2160.0,2160,12.76,12.76,0,,0.31,669.6,0,107,0,1,21
5869,16742,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5870,17393,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5871,19455,1620.0,1620,19.73,19.73,1,9.0,0.0,0.0,0,0,1,1,6
5872,19611,1620.0,1620,9.6,9.6,0,,0.43,696.6,0,47,0,1,18
5873,20105,1620.0,1620,10.13,10.13,0,,0.76,1231.2,0,275,0,1,27
5874,21516,1188.0,1188,5.33,5.33,0,,0.06,71.28,0,135,0,1,22
5875,22238,1620.0,1620,19.73,19.73,0,,0.08,129.6,0,0,0,1,6
5876,24291,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,3,0,1,11
5877,24506,1188.0,1188,5.33,5.33,1,10.0,1.0,1188.0,0,237,0,1,25
5878,26732,2160.0,2160,5.33,5.33,0,,0.06,129.6,0,1,0,1,10
5879,28839,2160.0,2160,5.33,5.33,0,,0.04,86.4,0,12,0,1,13
5880,29271,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,0,0,1,6
5881,30112,1620.0,1620,80.0,80.0,1,8.0,0.45,729.0,0,56,0,1,18
5882,30118,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,0,0,1,6
5883,31077,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,16,1,1,13
5884,31190,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,0,1,6
5885,31887,1620.0,1620,5.33,5.33,1,8.0,0.43,696.6,0,6,0,1,13
5886,33036,2160.0,2160,12.76,12.76,1,10.0,0.28,604.8,0,14,0,1,15
5887,328,1620.0,1620,10.13,10.13,0,,0.07,113.4,0,15,0,1,15
5888,924,1620.0,1620,19.73,19.73,1,10.0,0.3,486.0,0,86,0,1,21
5889,3890,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5890,3938,1620.0,1620,10.13,10.13,0,,0.24,388.8,0,15,0,1,15
5891,6235,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5892,9035,2160.0,2160,5.33,5.33,0,,0.02,43.2,0,1,0,1,10
5893,9055,1188.0,1188,9.6,9.6,1,9.0,0.19,225.72,0,109,0,1,21
5894,11073,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5895,13708,1620.0,1620,5.33,5.33,1,8.0,0.56,907.2,1,95,0,1,19
5896,17451,1620.0,1620,5.33,5.33,1,10.0,0.27,437.4,0,15,0,1,13
5897,17833,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5898,18158,1620.0,1620,19.73,19.73,0,,0.48,777.6,0,36,0,1,18
5899,18363,2160.0,2160,5.69,5.69,0,,0.0,0.0,0,0,0,1,5
5900,20947,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,267,0,1,27
5901,21267,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5902,21785,324.0,324,5.33,5.33,1,2.0,0.0,0.0,0,0,1,1,4
5903,23033,1620.0,1620,10.13,10.13,1,8.0,0.44,712.8,0,114,0,1,21
5904,23449,1188.0,1188,27.29,27.29,1,10.0,0.84,997.92,1,211,0,1,24
5905,25141,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5906,25290,2160.0,2160,5.61,5.61,0,,0.0,0.0,0,0,0,1,5
5907,27892,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,240,1,1,25
5908,28044,1188.0,1188,5.33,5.33,1,10.0,0.39,463.32,0,120,0,1,19
5909,29676,324.0,324,12.76,12.76,0,,0.0,0.0,0,72,1,1,21
5910,29697,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,0,1,6
5911,29948,1620.0,1620,80.0,80.0,0,,0.07,113.4,0,18,0,1,15
5912,32084,1080.0,1080,10.81,10.81,0,,0.97,1047.6,0,1,0,1,12
5913,32686,1620.0,1620,10.13,10.13,1,10.0,0.12,194.4,0,75,0,1,21
5914,94,1188.0,1188,9.49,9.49,0,,0.84,997.92,0,2,0,1,12
5915,149,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,0,224,0,1,27
5916,583,1188.0,1188,6.71,6.71,0,,0.0,0.0,0,0,0,1,6
5917,1477,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,33,1,1,16
5918,5582,1620.0,1620,5.33,5.33,0,,0.01,16.2,0,8,0,1,13
5919,6445,216.0,216,10.13,10.13,1,7.0,0.0,0.0,0,0,1,1,6
5920,6671,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5921,6705,324.0,324,50.67,50.67,0,,0.0,0.0,0,0,0,1,6
5922,7145,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5923,8139,1080.0,1080,10.47,10.47,0,,0.33,356.4,0,3,0,1,12
5924,11587,2160.0,2160,6.0,6.0,0,,0.0,0.0,0,0,0,1,5
5925,14662,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5926,14802,2160.0,2160,25.59,25.59,0,,0.0,0.0,0,0,1,1,6
5927,15974,2160.0,2160,6.0,6.0,1,10.0,0.05,108.0,0,202,0,1,23
5928,16770,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,1,1,4
5929,17879,2160.0,2160,5.61,5.61,0,,0.0,0.0,0,10,0,1,14
5930,18445,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,0,1,6
5931,19336,2160.0,2160,10.81,10.81,0,,0.0,0.0,0,288,0,1,27
5932,19436,1620.0,1620,19.73,19.73,1,10.0,0.6,972.0,0,290,0,1,27
5933,19609,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5934,23882,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,0,0,1,6
5935,24629,2160.0,2160,10.13,10.13,1,10.0,0.09,194.4,0,241,0,1,27
5936,25795,1620.0,1620,5.33,5.33,0,,0.05,81.0,0,46,0,1,16
5937,26731,1620.0,1620,19.73,19.73,1,8.0,0.53,858.6,0,1,0,1,12
5938,27783,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,137,1,1,22
5939,28321,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5940,28875,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5941,30534,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,59,1,1,19
5942,30900,1080.0,1080,9.49,9.49,0,,0.79,853.2,0,3,0,1,12
5943,32081,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,22,0,1,14
5944,33051,2160.0,2160,10.47,10.47,0,,0.0,0.0,0,13,1,1,15
5945,33060,1620.0,1620,10.81,10.81,0,,0.0,0.0,0,98,1,1,21
5946,2605,2160.0,2160,10.13,10.13,0,,0.33,712.8,0,183,0,1,24
5947,5676,2160.0,2160,5.33,5.33,0,,0.12,259.2,0,174,0,1,22
5948,6002,1404.0,2808,8.41,16.83,1,8.0,0.0,0.0,0,116,1,2,27
5949,8991,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5950,10823,1620.0,1620,7.99,7.99,0,,0.01,16.2,0,123,0,1,20
5951,12198,1620.0,1620,5.61,5.61,0,,0.0,0.0,0,0,0,1,5
5952,15864,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,1,0,1,12
5953,18037,216.0,216,8.0,8.0,0,,0.0,0.0,0,0,0,1,6
5954,18247,648.0,648,6.0,6.0,0,,0.05,32.4,0,1,0,1,11
5955,18949,2160.0,2160,8.0,8.0,1,10.0,0.05,108.0,0,216,0,1,26
5956,20447,2160.0,2160,5.33,5.33,0,,0.13,280.8,0,10,0,1,13
5957,21548,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,4
5958,21745,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,0,1,6
5959,22246,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,6
5960,22368,1188.0,1188,9.6,9.6,0,,0.83,986.04,0,20,0,1,15
5961,23282,1620.0,1620,10.13,10.13,0,,0.04,64.8,0,121,0,1,21
5962,23784,648.0,648,10.13,10.13,0,,0.0,0.0,0,0,0,1,6
5963,24443,2160.0,2160,5.33,5.33,0,,0.19,410.4,0,68,0,1,19
5964,32115,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,2,0,1,11
5965,32647,2160.0,2160,10.81,10.81,1,10.0,0.65,1404.0,0,263,0,1,27
5966,33443,1620.0,1620,5.33,5.33,1,10.0,0.92,1490.4,0,274,0,1,25
5967,3073,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,212,0,1,25
5968,3684,1620.0,1620,6.71,6.71,1,10.0,0.14,226.8,0,37,0,1,17
5969,4483,2160.0,2160,7.6,7.6,0,,0.0,0.0,0,0,0,1,6
5970,5595,2160.0,2160,10.13,10.13,0,,0.79,1706.4,3,48,0,1,18
5971,7537,1188.0,1188,8.0,8.0,0,,0.04,47.52,0,92,0,1,21
5972,7756,1188.0,1188,8.22,8.22,0,,1.0,1188.0,0,66,0,1,21
5973,9400,2160.0,2160,25.59,25.59,1,10.0,0.48,1036.8,0,72,0,1,21
5974,9521,324.0,324,5.33,5.33,1,8.5,0.0,0.0,0,32,1,1,16
5975,10912,1620.0,1620,5.69,5.69,0,,0.02,32.4,0,74,0,1,20
5976,10922,1188.0,1188,12.76,12.76,1,10.0,0.59,700.92,0,174,0,1,24
5977,10937,1620.0,1620,10.13,10.13,1,10.0,0.61,988.2,0,222,0,1,27
5978,14318,1620.0,1620,5.33,5.33,1,9.0,0.0,0.0,0,176,1,1,22
5979,16350,1188.0,1188,12.76,12.76,0,,0.0,0.0,0,0,0,1,6
5980,16632,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,4,0,1,12
5981,19682,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,179,1,1,22
5982,21496,1620.0,1620,10.13,10.13,0,,0.02,32.4,0,205,0,1,24
5983,22138,2160.0,2160,10.13,10.13,1,10.0,0.2,432.0,0,117,0,1,21
5984,23571,1188.0,1188,6.0,6.0,1,10.0,0.0,0.0,0,151,1,1,23
5985,24378,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,1,1,6
5986,26565,2160.0,2160,10.13,10.13,0,,0.04,86.4,0,136,0,1,24
5987,28304,1620.0,1620,12.76,12.76,0,,0.85,1377.0,1,36,0,1,18
5988,28737,1620.0,1620,8.22,8.22,0,,0.52,842.4,1,55,0,1,18
5989,29619,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,6
5990,31382,1620.0,1620,8.0,8.0,0,,0.1,162.0,0,285,0,1,26
5991,32821,2160.0,2160,10.81,10.81,0,,0.29,626.4,1,23,0,1,15
5992,867,1188.0,1188,8.0,8.0,0,,0.09,106.92,0,99,0,1,21
5993,1573,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,280,0,1,25
5994,2239,2160.0,2160,10.13,10.13,0,,0.81,1749.6,0,71,0,1,21
5995,3010,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,0,83,0,1,21
5996,3772,1620.0,1620,7.99,7.99,0,,0.34,550.8,0,233,0,1,26
5997,7691,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,73,0,1,19
5998,12799,1620.0,1620,5.33,5.33,1,10.0,0.96,1555.2,0,265,0,1,25
5999,13447,1620.0,1620,9.6,9.6,1,7.0,0.59,955.8,0,8,0,1,15
6000,13604,2160.0,2160,7.6,7.6,0,,0.68,1468.8,0,13,0,1,14
6001,13814,1620.0,1620,10.13,10.13,1,10.0,0.41,664.2,0,32,0,1,18
6002,16703,1188.0,1188,32.9,32.9,0,,0.07,83.16,0,9,0,1,15
6003,25585,1890.0,3780,5.33,10.67,1,10.0,0.0,0.0,0,128,1,2,27
6004,26652,2160.0,2160,9.49,9.49,0,,0.02,43.2,0,0,0,1,6
6005,27612,1620.0,1620,10.13,10.13,1,10.0,0.33,534.6,0,254,0,1,27
6006,27727,1188.0,1188,10.47,10.47,0,,0.67,795.96,0,148,0,1,24
6007,28342,1620.0,1620,8.0,8.0,1,8.0,0.0,0.0,1,273,1,1,26
6008,28927,1476.0,4428,5.33,16.0,1,7.0,0.0,0.0,0,21,1,3,18
6009,29065,1188.0,1188,5.33,5.33,0,,0.06,71.28,0,258,0,1,25
6010,29767,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,254,1,1,25
6011,30722,2160.0,2160,7.6,7.6,0,,0.16,345.6,0,11,0,1,14
6012,32698,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,6,0,1,13
6013,6403,2160.0,2160,10.13,10.13,0,,0.26,561.6,0,39,0,1,18
6014,8181,2160.0,2160,10.13,10.13,0,,0.26,561.6,0,4,0,1,12
6015,9202,1080.0,1080,8.0,8.0,0,,0.18,194.4,0,80,0,1,21
6016,12104,2160.0,2160,5.33,5.33,0,,0.15,324.0,0,39,0,1,16
6017,19950,648.0,648,10.81,10.81,0,,0.65,421.2,0,28,0,1,18
6018,20459,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,78,0,1,21
6019,22728,1620.0,1620,10.13,10.13,1,9.0,0.99,1603.8,2,115,0,1,21
6020,22843,648.0,648,50.67,50.67,0,,0.21,136.08,0,63,0,1,21
6021,25035,2160.0,2160,5.93,5.93,0,,0.04,86.4,0,66,0,1,20
6022,25713,2160.0,2160,12.76,12.76,0,,0.0,0.0,0,251,0,1,27
6023,25909,1188.0,1188,10.07,10.07,0,,0.0,0.0,0,117,0,1,21
6024,27434,1620.0,1620,5.33,5.33,0,,0.02,32.4,0,2,0,1,11
6025,30648,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,16,0,1,15
6026,30937,2160.0,2160,8.0,8.0,0,,0.02,43.2,0,111,0,1,21
6027,1762,2160.0,2160,8.0,8.0,0,,0.12,259.2,0,240,0,1,26
6028,6347,1620.0,1620,5.33,5.33,0,,0.38,615.6,0,28,0,1,16
6029,8557,2160.0,2160,10.13,10.13,0,,0.02,43.2,0,219,0,1,27
6030,11566,2160.0,2160,10.13,10.13,1,8.0,0.25,540.0,0,272,0,1,27
6031,12367,1080.0,1080,5.33,5.33,0,,0.75,810.0,0,56,0,1,16
6032,14207,1620.0,1620,8.0,8.0,0,,0.07,113.4,0,79,0,1,21
6033,14472,1620.0,1620,10.13,10.13,1,9.0,0.12,194.4,0,2,0,1,12
6034,15174,1620.0,1620,10.13,10.13,0,,0.04,64.8,0,20,0,1,15
6035,18898,324.0,324,5.33,5.33,0,,1.0,324.0,0,21,0,1,13
6036,24124,1476.0,4428,8.0,24.0,1,8.0,0.0,0.0,0,219,1,3,27
6037,25451,1620.0,1620,7.99,7.99,0,,0.0,0.0,0,129,0,1,23
